month,region,bu,product_line,segment,metric,actual,plan,prior,currency
2024-07,EMEA,Core,Gamma,SMB,opex,373693.4,386513.52,452918.98,USD
2024-07,EMEA,Core,Gamma,MidMarket,opex,368959.28,381617.0,360143.7,USD
2024-07,EMEA,Core,Gamma,Enterprise,opex,235558.97,243640.18,248384.61,USD
2024-07,EMEA,Core,ServicesPlus,SMB,opex,285809.87,295615.02,254960.16,USD
2024-07,EMEA,Core,ServicesPlus,MidMarket,opex,220733.01,228305.59,214494.55,USD
2024-07,EMEA,Core,ServicesPlus,Enterprise,opex,128447.01,132853.58,144853.67,USD
2024-07,EMEA,Growth,Alpha,SMB,opex,512353.57,509046.06,496227.94,USD
2024-07,EMEA,Growth,Alpha,MidMarket,opex,408722.95,406084.43,377121.24,USD
2024-07,EMEA,Growth,Alpha,Enterprise,opex,274304.87,272534.08,251910.56,USD
2024-07,EMEA,Growth,Beta,SMB,opex,313209.43,311187.49,316547.35,USD
2024-07,EMEA,Growth,Beta,MidMarket,opex,253713.15,252075.29,223309.06,USD
2024-07,EMEA,Growth,Beta,Enterprise,opex,162120.98,161074.4,156374.09,USD
2024-07,EMEA,Growth,Gamma,SMB,opex,695882.61,691390.32,667979.02,USD
2024-07,EMEA,Growth,Gamma,MidMarket,opex,571581.2,567891.34,642114.59,USD
2024-07,EMEA,Growth,Gamma,Enterprise,opex,363748.7,361400.5,338296.72,USD
2024-07,EMEA,Growth,ServicesPlus,SMB,opex,498551.06,495332.65,573365.64,USD
2024-07,EMEA,Growth,ServicesPlus,MidMarket,opex,471479.26,468435.61,460667.2,USD
2024-07,EMEA,Growth,ServicesPlus,Enterprise,opex,287564.2,285707.82,208700.16,USD
2024-07,EMEA,Services,Alpha,SMB,opex,275800.76,270839.21,299682.95,USD
2024-07,EMEA,Services,Alpha,MidMarket,opex,248088.57,243625.55,234757.78,USD
2024-07,EMEA,Services,Alpha,Enterprise,opex,160437.16,157550.96,137391.04,USD
2024-07,EMEA,Services,Beta,SMB,opex,346183.54,339955.83,326444.35,USD
2024-07,EMEA,Services,Beta,MidMarket,opex,309815.54,304242.07,279512.76,USD
2024-07,EMEA,Services,Beta,Enterprise,opex,193047.13,189574.29,173453.05,USD
2024-07,EMEA,Services,Gamma,SMB,opex,270604.9,265736.82,294380.89,USD
2024-07,EMEA,Services,Gamma,MidMarket,opex,264723.98,259961.69,209422.87,USD
2024-07,EMEA,Services,Gamma,Enterprise,opex,157603.65,154768.42,150021.78,USD
2024-07,EMEA,Services,ServicesPlus,SMB,opex,131256.98,128895.72,148019.97,USD
2024-07,EMEA,Services,ServicesPlus,MidMarket,opex,118052.89,115929.16,106379.59,USD
2024-07,EMEA,Services,ServicesPlus,Enterprise,opex,65131.96,63960.26,64446.4,USD
2024-07,APAC,Core,Alpha,SMB,opex,194571.84,196598.95,204601.32,USD
2024-07,APAC,Core,Alpha,MidMarket,opex,168841.98,170601.03,178644.97,USD
2024-07,APAC,Core,Alpha,Enterprise,opex,97485.16,98500.79,91486.63,USD
2024-07,APAC,Core,Beta,SMB,opex,524486.03,529950.28,561117.02,USD
2024-07,APAC,Core,Beta,MidMarket,opex,468200.51,473078.36,433594.26,USD
2024-07,APAC,Core,Beta,Enterprise,opex,263425.06,266169.49,203571.38,USD
2024-07,APAC,Core,Gamma,SMB,opex,238297.51,240780.17,287767.45,USD
2024-07,APAC,Core,Gamma,MidMarket,opex,209286.83,211467.24,201613.68,USD
2024-07,APAC,Core,Gamma,Enterprise,opex,136966.31,138393.27,136090.27,USD
2024-07,APAC,Core,ServicesPlus,SMB,opex,417710.21,422062.04,441410.38,USD
2024-07,APAC,Core,ServicesPlus,MidMarket,opex,350853.16,354508.45,325544.75,USD
2024-07,APAC,Core,ServicesPlus,Enterprise,opex,222294.01,224609.94,261577.16,USD
2024-07,APAC,Growth,Alpha,SMB,opex,334708.8,345618.83,346235.07,USD
2024-07,APAC,Growth,Alpha,MidMarket,opex,323026.42,333555.65,302457.13,USD
2024-07,APAC,Growth,Alpha,Enterprise,opex,181635.9,187556.42,163924.34,USD
2024-07,APAC,Growth,Beta,SMB,opex,463727.19,478842.64,536035.44,USD
2024-07,APAC,Growth,Beta,MidMarket,opex,320800.58,331257.26,377143.3,USD
2024-07,APAC,Growth,Beta,Enterprise,opex,243599.31,251539.57,234115.93,USD
2024-07,APAC,Growth,Gamma,SMB,opex,582092.53,601066.17,717674.29,USD
2024-07,APAC,Growth,Gamma,MidMarket,opex,552530.82,570540.87,550198.6,USD
2024-07,APAC,Growth,Gamma,Enterprise,opex,308351.63,318402.52,301986.23,USD
2024-07,APAC,Growth,ServicesPlus,SMB,opex,566838.7,585315.13,504797.63,USD
2024-07,APAC,Growth,ServicesPlus,MidMarket,opex,489291.21,505239.93,513765.36,USD
2024-07,APAC,Growth,ServicesPlus,Enterprise,opex,264600.22,273225.01,306443.76,USD
2024-07,APAC,Services,Alpha,SMB,opex,318830.59,316865.17,298640.52,USD
2024-07,APAC,Services,Alpha,MidMarket,opex,283256.69,281510.56,230787.16,USD
2024-07,APAC,Services,Alpha,Enterprise,opex,152840.61,151898.43,167325.93,USD
2024-07,APAC,Services,Beta,SMB,opex,245634.79,244120.58,252669.78,USD
2024-07,APAC,Services,Beta,MidMarket,opex,197284.66,196068.5,238571.3,USD
2024-07,APAC,Services,Beta,Enterprise,opex,122201.57,121448.26,146299.34,USD
2024-07,APAC,Services,Gamma,SMB,opex,265089.2,263455.06,240931.37,USD
2024-07,APAC,Services,Gamma,MidMarket,opex,235091.22,233642.01,239009.54,USD
2024-07,APAC,Services,Gamma,Enterprise,opex,121885.1,121133.75,140370.06,USD
2024-07,APAC,Services,ServicesPlus,SMB,opex,247184.93,245661.16,253758.57,USD
2024-07,APAC,Services,ServicesPlus,MidMarket,opex,203965.42,202708.08,220486.4,USD
2024-07,APAC,Services,ServicesPlus,Enterprise,opex,117251.25,116528.46,141475.79,USD
2024-08,NA,Core,Alpha,SMB,opex,380203.69,383196.36,362668.99,USD
2024-08,NA,Core,Alpha,MidMarket,opex,290368.1,292653.65,263555.51,USD
2024-08,NA,Core,Alpha,Enterprise,opex,186462.81,187930.5,162213.91,USD
2024-08,NA,Core,Beta,SMB,opex,590691.17,595340.63,653306.78,USD
2024-08,NA,Core,Beta,MidMarket,opex,451358.56,454911.3,463254.06,USD
2024-08,NA,Core,Beta,Enterprise,opex,300604.73,302970.85,249657.52,USD
2024-08,NA,Core,Gamma,SMB,opex,237248.51,239115.95,326101.39,USD
2024-08,NA,Core,Gamma,MidMarket,opex,214130.94,215816.41,211322.55,USD
2024-08,NA,Core,Gamma,Enterprise,opex,113459.62,114352.69,147014.57,USD
2024-08,NA,Core,ServicesPlus,SMB,opex,223285.86,225043.39,235989.47,USD
2024-08,NA,Core,ServicesPlus,MidMarket,opex,195365.95,196903.71,205517.22,USD
2024-08,NA,Core,ServicesPlus,Enterprise,opex,124544.22,125524.54,126212.93,USD
2024-08,NA,Growth,Alpha,SMB,opex,341759.82,350982.4,333431.08,USD
2024-08,NA,Growth,Alpha,MidMarket,opex,292598.04,300493.96,282310.31,USD
2024-08,NA,Growth,Alpha,Enterprise,opex,173471.59,178152.82,181497.74,USD
2024-08,NA,Growth,Beta,SMB,opex,781694.21,802788.68,771042.17,USD
2024-08,NA,Growth,Beta,MidMarket,opex,575537.59,591068.8,641785.07,USD
2024-08,NA,Growth,Beta,Enterprise,opex,427438.23,438972.9,348795.44,USD
2024-08,NA,Growth,Gamma,SMB,opex,653695.96,671336.31,687388.33,USD
2024-08,NA,Growth,Gamma,MidMarket,opex,552446.11,567354.19,484902.54,USD
2024-08,NA,Growth,Gamma,Enterprise,opex,374295.29,384395.86,337254.49,USD
2024-08,NA,Growth,ServicesPlus,SMB,opex,224238.03,230289.22,238557.45,USD
2024-08,NA,Growth,ServicesPlus,MidMarket,opex,166225.57,170711.26,188707.5,USD
2024-08,NA,Growth,ServicesPlus,Enterprise,opex,102955.3,105733.61,125025.7,USD
2024-08,NA,Services,Alpha,SMB,opex,174688.45,186889.05,181310.52,USD
2024-08,NA,Services,Alpha,MidMarket,opex,135711.77,145190.16,146657.39,USD
2024-08,NA,Services,Alpha,Enterprise,opex,77896.13,83336.56,97202.23,USD
2024-08,NA,Services,Beta,SMB,opex,345204.28,369314.05,399504.93,USD
2024-08,NA,Services,Beta,MidMarket,opex,276850.16,296185.94,338788.63,USD
2024-08,NA,Services,Beta,Enterprise,opex,191277.42,204636.62,198864.16,USD
2024-08,NA,Services,Gamma,SMB,opex,315253.73,337271.7,326066.49,USD
2024-08,NA,Services,Gamma,MidMarket,opex,280146.09,299712.07,272115.28,USD
2024-08,NA,Services,Gamma,Enterprise,opex,148024.45,158362.78,181208.75,USD
2024-08,NA,Services,ServicesPlus,SMB,opex,153199.56,163899.33,185722.67,USD
2024-08,NA,Services,ServicesPlus,MidMarket,opex,153882.06,164629.5,177279.56,USD
2024-08,NA,Services,ServicesPlus,Enterprise,opex,84958.54,90892.22,105723.51,USD
2024-08,EMEA,Core,Alpha,SMB,opex,352248.66,365758.72,368761.05,USD
2024-08,EMEA,Core,Alpha,MidMarket,opex,296687.64,308066.72,379284.28,USD
2024-08,EMEA,Core,Alpha,Enterprise,opex,180534.05,187458.21,201475.33,USD
2024-08,EMEA,Core,Beta,SMB,opex,273663.12,284159.13,275525.96,USD
2024-08,EMEA,Core,Beta,MidMarket,opex,236694.52,245772.64,241311.76,USD
2024-08,EMEA,Core,Beta,Enterprise,opex,129370.48,134332.32,136817.34,USD
2024-08,EMEA,Core,Gamma,SMB,opex,446916.63,464057.55,373693.4,USD
2024-08,EMEA,Core,Gamma,MidMarket,opex,436265.62,452998.04,368959.28,USD
2024-08,EMEA,Core,Gamma,Enterprise,opex,220075.91,228516.65,235558.97,USD
2024-08,EMEA,Core,ServicesPlus,SMB,opex,304297.86,315968.82,285809.87,USD
2024-08,EMEA,Core,ServicesPlus,MidMarket,opex,203012.01,210798.28,220733.01,USD
2024-08,EMEA,Core,ServicesPlus,Enterprise,opex,130854.18,135872.93,128447.01,USD
2024-08,EMEA,Growth,Alpha,SMB,opex,491147.52,501736.54,512353.57,USD
2024-08,EMEA,Growth,Alpha,MidMarket,opex,379029.62,387201.41,408722.95,USD
2024-08,EMEA,Growth,Alpha,Enterprise,opex,194493.8,198687.04,274304.87,USD
2024-08,EMEA,Growth,Beta,SMB,opex,298026.97,304452.36,313209.43,USD
2024-08,EMEA,Growth,Beta,MidMarket,opex,239010.62,244163.63,253713.15,USD
2024-08,EMEA,Growth,Beta,Enterprise,opex,139008.7,142005.69,162120.98,USD
2024-08,EMEA,Growth,Gamma,SMB,opex,674947.79,689499.5,695882.61,USD
2024-08,EMEA,Growth,Gamma,MidMarket,opex,567299.29,579530.12,571581.2,USD
2024-08,EMEA,Growth,Gamma,Enterprise,opex,323629.11,330606.47,363748.7,USD
2024-08,EMEA,Growth,ServicesPlus,SMB,opex,560783.04,572873.39,498551.06,USD
2024-08,EMEA,Growth,ServicesPlus,MidMarket,opex,496980.16,507694.93,471479.26,USD
2024-08,EMEA,Growth,ServicesPlus,Enterprise,opex,326783.56,333828.93,287564.2,USD
2024-08,EMEA,Services,Alpha,SMB,opex,320014.16,309825.02,275800.76,USD
2024-08,EMEA,Services,Alpha,MidMarket,opex,259219.87,250966.4,248088.57,USD
2024-08,EMEA,Services,Alpha,Enterprise,opex,171635.14,166170.34,160437.16,USD
2024-08,EMEA,Services,Beta,SMB,opex,347678.65,336608.68,346183.54,USD
2024-08,EMEA,Services,Beta,MidMarket,opex,283496.3,274469.88,309815.54,USD
2024-08,EMEA,Services,Beta,Enterprise,opex,166306.3,161011.17,193047.13,USD
2024-08,EMEA,Services,Gamma,SMB,opex,308677.03,298848.86,270604.9,USD
2024-08,EMEA,Services,Gamma,MidMarket,opex,203629.69,197146.2,264723.98,USD
2024-08,EMEA,Services,Gamma,Enterprise,opex,161593.16,156448.09,157603.65,USD
2024-08,EMEA,Services,ServicesPlus,SMB,opex,164612.76,159371.55,131256.98,USD
2024-08,EMEA,Services,ServicesPlus,MidMarket,opex,122858.0,118946.24,118052.89,USD
2024-08,EMEA,Services,ServicesPlus,Enterprise,opex,72826.34,70507.57,65131.96,USD
2024-08,APAC,Core,Alpha,SMB,opex,200191.03,196279.88,194571.84,USD
2024-08,APAC,Core,Alpha,MidMarket,opex,182689.82,179120.59,168841.98,USD
2024-08,APAC,Core,Alpha,Enterprise,opex,97578.7,95672.3,97485.16,USD
2024-08,APAC,Core,Beta,SMB,opex,517084.14,506981.8,524486.03,USD
2024-08,APAC,Core,Beta,MidMarket,opex,459408.78,450433.25,468200.51,USD
2024-08,APAC,Core,Beta,Enterprise,opex,228104.1,223647.6,263425.06,USD
2024-08,APAC,Core,Gamma,SMB,opex,302486.17,296576.46,238297.51,USD
2024-08,APAC,Core,Gamma,MidMarket,opex,217102.62,212861.05,209286.83,USD
2024-08,APAC,Core,Gamma,Enterprise,opex,122542.57,120148.44,136966.31,USD
2024-08,APAC,Core,ServicesPlus,SMB,opex,475622.86,466330.56,417710.21,USD
2024-08,APAC,Core,ServicesPlus,MidMarket,opex,367747.38,360562.65,350853.16,USD
2024-08,APAC,Core,ServicesPlus,Enterprise,opex,229631.78,225145.44,222294.01,USD
2024-08,APAC,Growth,Alpha,SMB,opex,374938.34,376727.73,334708.8,USD
2024-08,APAC,Growth,Alpha,MidMarket,opex,267500.84,268777.49,323026.42,USD
2024-08,APAC,Growth,Alpha,Enterprise,opex,181924.1,182792.33,181635.9,USD
2024-08,APAC,Growth,Beta,SMB,opex,453334.92,455498.46,463727.19,USD
2024-08,APAC,Growth,Beta,MidMarket,opex,413705.54,415679.95,320800.58,USD
2024-08,APAC,Growth,Beta,Enterprise,opex,248888.12,250075.93,243599.31,USD
2024-08,APAC,Growth,Gamma,SMB,opex,609081.1,611987.94,582092.53,USD
2024-08,APAC,Growth,Gamma,MidMarket,opex,534551.43,537102.57,552530.82,USD
2024-08,APAC,Growth,Gamma,Enterprise,opex,367360.91,369114.14,308351.63,USD
2024-08,APAC,Growth,ServicesPlus,SMB,opex,568489.77,571202.88,566838.7,USD
2024-08,APAC,Growth,ServicesPlus,MidMarket,opex,488055.81,490385.05,489291.21,USD
2024-08,APAC,Growth,ServicesPlus,Enterprise,opex,261686.63,262935.53,264600.22,USD
2024-08,APAC,Services,Alpha,SMB,opex,339534.25,335456.84,318830.59,USD
2024-08,APAC,Services,Alpha,MidMarket,opex,287976.05,284517.79,283256.69,USD
2024-08,APAC,Services,Alpha,Enterprise,opex,177691.86,175557.99,152840.61,USD
2024-08,APAC,Services,Beta,SMB,opex,235224.7,232399.92,245634.79,USD
2024-08,APAC,Services,Beta,MidMarket,opex,217510.61,214898.56,197284.66,USD
2024-08,APAC,Services,Beta,Enterprise,opex,123253.05,121772.92,122201.57,USD
2024-08,APAC,Services,Gamma,SMB,opex,277017.11,273690.46,265089.2,USD
2024-08,APAC,Services,Gamma,MidMarket,opex,214893.67,212313.05,235091.22,USD
2024-08,APAC,Services,Gamma,Enterprise,opex,139286.54,137613.87,121885.1,USD
2024-08,APAC,Services,ServicesPlus,SMB,opex,218509.72,215885.67,247184.93,USD
2024-08,APAC,Services,ServicesPlus,MidMarket,opex,189119.14,186848.04,203965.42,USD
2024-08,APAC,Services,ServicesPlus,Enterprise,opex,110694.22,109364.91,117251.25,USD
2024-09,NA,Core,Alpha,SMB,opex,356595.39,370128.08,380203.69,USD
2024-09,NA,Core,Alpha,MidMarket,opex,264679.94,274724.47,290368.1,USD
2024-09,NA,Core,Alpha,Enterprise,opex,175311.34,181964.36,186462.81,USD
2024-09,NA,Core,Beta,SMB,opex,490834.95,509461.99,590691.17,USD
2024-09,NA,Core,Beta,MidMarket,opex,454740.22,471997.48,451358.56,USD
2024-09,NA,Core,Beta,Enterprise,opex,290407.61,301428.5,300604.73,USD
2024-09,NA,Core,Gamma,SMB,opex,305532.81,317127.7,237248.51,USD
2024-09,NA,Core,Gamma,MidMarket,opex,221870.82,230290.75,214130.94,USD
2024-09,NA,Core,Gamma,Enterprise,opex,121928.73,126555.89,113459.62,USD
2024-09,NA,Core,ServicesPlus,SMB,opex,228438.65,237107.83,223285.86,USD
2024-09,NA,Core,ServicesPlus,MidMarket,opex,186256.72,193325.11,195365.95,USD
2024-09,NA,Core,ServicesPlus,Enterprise,opex,122055.86,126687.84,124544.22,USD
2024-09,NA,Growth,Alpha,SMB,opex,301524.85,299711.19,341759.82,USD
2024-09,NA,Growth,Alpha,MidMarket,opex,303259.69,301435.6,292598.04,USD
2024-09,NA,Growth,Alpha,Enterprise,opex,162409.84,161432.95,173471.59,USD
2024-09,NA,Growth,Beta,SMB,opex,693857.1,689683.59,781694.21,USD
2024-09,NA,Growth,Beta,MidMarket,opex,623722.84,619971.18,575537.59,USD
2024-09,NA,Growth,Beta,Enterprise,opex,392373.77,390013.66,427438.23,USD
2024-09,NA,Growth,Gamma,SMB,opex,790345.94,785592.06,653695.96,USD
2024-09,NA,Growth,Gamma,MidMarket,opex,651732.82,647812.68,552446.11,USD
2024-09,NA,Growth,Gamma,Enterprise,opex,384718.66,382404.6,374295.29,USD
2024-09,NA,Growth,ServicesPlus,SMB,opex,222654.8,221315.54,224238.03,USD
2024-09,NA,Growth,ServicesPlus,MidMarket,opex,193769.44,192603.93,166225.57,USD
2024-09,NA,Growth,ServicesPlus,Enterprise,opex,111091.23,110423.02,102955.3,USD
2024-09,NA,Services,Alpha,SMB,opex,170764.72,172346.13,174688.45,USD
2024-09,NA,Services,Alpha,MidMarket,opex,136604.71,137869.77,135711.77,USD
2024-09,NA,Services,Alpha,Enterprise,opex,78065.56,78788.51,77896.13,USD
2024-09,NA,Services,Beta,SMB,opex,394970.82,398628.54,345204.28,USD
2024-09,NA,Services,Beta,MidMarket,opex,337708.02,340835.44,276850.16,USD
2024-09,NA,Services,Beta,Enterprise,opex,185648.29,187367.53,191277.42,USD
2024-09,NA,Services,Gamma,SMB,opex,310239.5,313112.55,315253.73,USD
2024-09,NA,Services,Gamma,MidMarket,opex,266282.64,268748.62,280146.09,USD
2024-09,NA,Services,Gamma,Enterprise,opex,160110.14,161592.88,148024.45,USD
2024-09,NA,Services,ServicesPlus,SMB,opex,198091.62,199926.1,153199.56,USD
2024-09,NA,Services,ServicesPlus,MidMarket,opex,140861.17,142165.65,153882.06,USD
2024-09,NA,Services,ServicesPlus,Enterprise,opex,103262.02,104218.3,84958.54,USD
2024-09,EMEA,Core,Alpha,SMB,opex,417362.58,403302.97,352248.66,USD
2024-09,EMEA,Core,Alpha,MidMarket,opex,387779.59,374716.54,296687.64,USD
2024-09,EMEA,Core,Alpha,Enterprise,opex,203271.28,196423.72,180534.05,USD
2024-09,EMEA,Core,Beta,SMB,opex,317196.48,306511.15,273663.12,USD
2024-09,EMEA,Core,Beta,MidMarket,opex,224266.3,216711.48,236694.52,USD
2024-09,EMEA,Core,Beta,Enterprise,opex,131532.74,127101.82,129370.48,USD
2024-09,EMEA,Core,Gamma,SMB,opex,512125.82,494873.94,446916.63,USD
2024-09,EMEA,Core,Gamma,MidMarket,opex,380930.82,368098.48,436265.62,USD
2024-09,EMEA,Core,Gamma,Enterprise,opex,232996.1,225147.21,220075.91,USD
2024-09,EMEA,Core,ServicesPlus,SMB,opex,260836.58,252049.83,304297.86,USD
2024-09,EMEA,Core,ServicesPlus,MidMarket,opex,232276.39,224451.75,203012.01,USD
2024-09,EMEA,Core,ServicesPlus,Enterprise,opex,156689.47,151411.1,130854.18,USD
2024-09,EMEA,Growth,Alpha,SMB,opex,533027.87,495107.86,491147.52,USD
2024-09,EMEA,Growth,Alpha,MidMarket,opex,373902.94,347303.2,379029.62,USD
2024-09,EMEA,Growth,Alpha,Enterprise,opex,264015.09,245232.86,194493.8,USD
2024-09,EMEA,Growth,Beta,SMB,opex,341797.5,317481.76,298026.97,USD
2024-09,EMEA,Growth,Beta,MidMarket,opex,297298.16,276148.14,239010.62,USD
2024-09,EMEA,Growth,Beta,Enterprise,opex,147404.62,136918.14,139008.7,USD
2024-09,EMEA,Growth,Gamma,SMB,opex,730377.95,678418.31,674947.79,USD
2024-09,EMEA,Growth,Gamma,MidMarket,opex,630658.76,585793.22,567299.29,USD
2024-09,EMEA,Growth,Gamma,Enterprise,opex,364006.42,338110.72,323629.11,USD
2024-09,EMEA,Growth,ServicesPlus,SMB,opex,692229.6,642983.86,560783.04,USD
2024-09,EMEA,Growth,ServicesPlus,MidMarket,opex,480801.28,446596.71,496980.16,USD
2024-09,EMEA,Growth,ServicesPlus,Enterprise,opex,314692.69,292305.22,326783.56,USD
2024-09,EMEA,Services,Alpha,SMB,opex,304821.14,296803.03,320014.16,USD
2024-09,EMEA,Services,Alpha,MidMarket,opex,244667.1,238231.3,259219.87,USD
2024-09,EMEA,Services,Alpha,Enterprise,opex,128862.03,125472.4,171635.14,USD
2024-09,EMEA,Services,Beta,SMB,opex,353317.85,344024.06,347678.65,USD
2024-09,EMEA,Services,Beta,MidMarket,opex,304683.37,296668.88,283496.3,USD
2024-09,EMEA,Services,Beta,Enterprise,opex,187389.31,182460.16,166306.3,USD
2024-09,EMEA,Services,Gamma,SMB,opex,279038.69,271698.77,308677.03,USD
2024-09,EMEA,Services,Gamma,MidMarket,opex,260440.29,253589.59,203629.69,USD
2024-09,EMEA,Services,Gamma,Enterprise,opex,162801.49,158519.1,161593.16,USD
2024-09,EMEA,Services,ServicesPlus,SMB,opex,146849.58,142986.81,164612.76,USD
2024-09,EMEA,Services,ServicesPlus,MidMarket,opex,125176.86,121884.17,122858.0,USD
2024-09,EMEA,Services,ServicesPlus,Enterprise,opex,75240.88,73261.72,72826.34,USD
2024-09,APAC,Core,Alpha,SMB,opex,230350.65,222523.96,200191.03,USD
2024-09,APAC,Core,Alpha,MidMarket,opex,176263.09,170274.15,182689.82,USD
2024-09,APAC,Core,Alpha,Enterprise,opex,96493.69,93215.1,97578.7,USD
2024-09,APAC,Core,Beta,SMB,opex,469398.92,453450.02,517084.14,USD
2024-09,APAC,Core,Beta,MidMarket,opex,442394.12,427362.77,459408.78,USD
2024-09,APAC,Core,Beta,Enterprise,opex,301285.17,291048.32,228104.1,USD
2024-09,APAC,Core,Gamma,SMB,opex,255212.49,246541.07,302486.17,USD
2024-09,APAC,Core,Gamma,MidMarket,opex,218903.55,211465.8,217102.62,USD
2024-09,APAC,Core,Gamma,Enterprise,opex,123168.65,118983.71,122542.57,USD
2024-09,APAC,Core,ServicesPlus,SMB,opex,455108.37,439645.03,475622.86,USD
2024-09,APAC,Core,ServicesPlus,MidMarket,opex,419371.37,405122.27,367747.38,USD
2024-09,APAC,Core,ServicesPlus,Enterprise,opex,270353.67,261167.79,229631.78,USD
2024-09,APAC,Growth,Alpha,SMB,opex,341088.31,326043.04,374938.34,USD
2024-09,APAC,Growth,Alpha,MidMarket,opex,295782.08,282735.25,267500.84,USD
2024-09,APAC,Growth,Alpha,Enterprise,opex,203965.09,194968.27,181924.1,USD
2024-09,APAC,Growth,Beta,SMB,opex,458887.24,438645.91,453334.92,USD
2024-09,APAC,Growth,Beta,MidMarket,opex,445344.79,425700.81,413705.54,USD
2024-09,APAC,Growth,Beta,Enterprise,opex,205963.5,196878.53,248888.12,USD
2024-09,APAC,Growth,Gamma,SMB,opex,796281.19,761157.55,609081.1,USD
2024-09,APAC,Growth,Gamma,MidMarket,opex,523840.93,500734.52,534551.43,USD
2024-09,APAC,Growth,Gamma,Enterprise,opex,343925.52,328755.11,367360.91,USD
2024-09,APAC,Growth,ServicesPlus,SMB,opex,584309.8,558536.13,568489.77,USD
2024-09,APAC,Growth,ServicesPlus,MidMarket,opex,539860.07,516047.06,488055.81,USD
2024-09,APAC,Growth,ServicesPlus,Enterprise,opex,284758.39,272197.82,261686.63,USD
2024-09,APAC,Services,Alpha,SMB,opex,317627.23,320857.08,339534.25,USD
2024-09,APAC,Services,Alpha,MidMarket,opex,269279.52,272017.74,287976.05,USD
2024-09,APAC,Services,Alpha,Enterprise,opex,142288.79,143735.68,177691.86,USD
2024-09,APAC,Services,Beta,SMB,opex,240639.12,243086.1,235224.7,USD
2024-09,APAC,Services,Beta,MidMarket,opex,189438.95,191365.29,217510.61,USD
2024-09,APAC,Services,Beta,Enterprise,opex,129035.92,130348.04,123253.05,USD
2024-09,APAC,Services,Gamma,SMB,opex,314506.24,317704.35,277017.11,USD
2024-09,APAC,Services,Gamma,MidMarket,opex,226278.15,228579.09,214893.67,USD
2024-09,APAC,Services,Gamma,Enterprise,opex,140499.93,141928.63,139286.54,USD
2024-09,APAC,Services,ServicesPlus,SMB,opex,229819.78,232156.74,218509.72,USD
2024-09,APAC,Services,ServicesPlus,MidMarket,opex,176293.48,178086.15,189119.14,USD
2024-09,APAC,Services,ServicesPlus,Enterprise,opex,104670.76,105735.12,110694.22,USD
2024-10,NA,Core,Alpha,SMB,opex,346787.72,348307.0,356595.39,USD
2024-10,NA,Core,Alpha,MidMarket,opex,302532.99,303858.39,264679.94,USD
2024-10,NA,Core,Alpha,Enterprise,opex,191783.38,192623.59,175311.34,USD
2024-10,NA,Core,Beta,SMB,opex,496646.53,498822.35,490834.95,USD
2024-10,NA,Core,Beta,MidMarket,opex,463925.58,465958.05,454740.22,USD
2024-10,NA,Core,Beta,Enterprise,opex,252395.46,253501.2,290407.61,USD
2024-10,NA,Core,Gamma,SMB,opex,305975.44,307315.92,305532.81,USD
2024-10,NA,Core,Gamma,MidMarket,opex,255157.78,256275.63,221870.82,USD
2024-10,NA,Core,Gamma,Enterprise,opex,145767.23,146405.84,121928.73,USD
2024-10,NA,Core,ServicesPlus,SMB,opex,258146.0,259276.95,228438.65,USD
2024-10,NA,Core,ServicesPlus,MidMarket,opex,220933.04,221900.95,186256.72,USD
2024-10,NA,Core,ServicesPlus,Enterprise,opex,93185.9,93594.15,122055.86,USD
